location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Brazil,BRA,2021-02-19,6535156,5640483,894673,328476,262717,3.07,10.93,0.42,1236
Brazil,BRA,2021-02-20,6813168,5756361,1056807,278012,241137,3.21,10.99,0.5,1134
Brazil,BRA,2021-02-21,6950802,5817908,1132894,137634,244837,3.27,11.54,0.53,1152
Brazil,BRA,2021-02-22,7028356,5857080,1171276,77554,247768,3.31,12.16,0.55,1166
Brazil,BRA,2021-02-23,7297061,6002873,1294188,268705,241018,3.43,12.81,0.61,1134
Brazil,BRA,2021-02-24,7551676,6116082,1435594,254615,238305,3.55,13.43,0.68,1121
Brazil,BRA,2021-02-25,7799000,6202055,1596945,247324,227474,3.67,13.97,0.75,1070
Brazil,BRA,2021-02-26,8101787,6346769,1755018,302787,223804,3.81,14.15,0.83,1053
Brazil,BRA,2021-02-27,8322042,6437836,1884206,220255,215553,3.92,14.23,0.89,1014
Brazil,BRA,2021-02-28,8433568,6518628,1914940,111526,211824,3.97,15.4,0.9,997
Brazil,BRA,2021-03-01,8465403,6542206,1923197,31835,205292,3.98,16.83,0.9,966
Brazil,BRA,2021-03-02,8841027,6806293,2034734,375624,220567,4.16,18.3,0.96,1038
Brazil,BRA,2021-03-03,9277322,7114219,2163103,436295,246521,4.36,19.57,1.02,1160
Brazil,BRA,2021-03-04,9739676,7417852,2321824,462354,277239,4.58,20.75,1.09,1304
Brazil,BRA,2021-03-05,10169160,7701146,2468014,429484,295339,4.78,21.06,1.16,1389
Brazil,BRA,2021-03-06,,,,,269398,,21.19,,1267
Brazil,BRA,2021-03-07,,,,,258989,,23.46,,1218
Brazil,BRA,2021-03-08,,,,,259965,,24.51,,1223
Brazil,BRA,2021-03-09,,,,,211828,,25.34,,997
Brazil,BRA,2021-03-10,10362487,7851531,2510956,,155024,4.88,26.02,1.18,729
Brazil,BRA,2021-03-11,10740859,8092244,2648615,378372,143026,5.05,26.23,1.25,673
Brazil,BRA,2021-03-12,11149530,8360366,2789164,408671,140053,5.25,26.33,1.31,659
Brazil,BRA,2021-03-13,11362190,8512960,2849230,212660,164909,5.35,27.04,1.34,776
Brazil,BRA,2021-03-14,11422666,8561847,2860819,60476,168025,5.37,27.69,1.35,790
Brazil,BRA,2021-03-15,11895560,8919356,2976204,472894,230058,5.6,28.25,1.4,1082
Brazil,BRA,2021-03-16,,,,,280729,,28.72,,1321
Brazil,BRA,2021-03-17,12682290,9451188,3231102,,331400,5.97,29.09,1.52,1559
Brazil,BRA,2021-03-18,13013331,9709526,3303805,331041,324639,6.12,29.21,1.55,1527
Brazil,BRA,2021-03-19,13335728,9970231,3365497,322397,312314,6.27,29.23,1.58,1469
Brazil,BRA,2021-03-20,13479165,10099070,3380095,143437,302425,6.34,29.72,1.59,1423
Brazil,BRA,2021-03-21,13562176,10168973,3393203,83011,305644,6.38,30.55,1.6,1438
Brazil,BRA,2021-03-22,14116560,10609471,3507089,554384,317286,6.64,31.57,1.65,1493
Brazil,BRA,2021-03-23,15209201,11559487,3649714,1092641,417182,7.16,32.54,1.72,1963
Brazil,BRA,2021-03-24,15943964,12148769,3795195,734763,465953,7.5,33.99,1.79,2192
Brazil,BRA,2021-03-25,16557071,12639545,3917526,613107,506249,7.79,34.89,1.84,2382
Brazil,BRA,2021-03-26,17032868,13053114,3979754,475797,528163,8.01,35.48,1.87,2485
Brazil,BRA,2021-03-27,17519083,13487207,4031876,486215,577131,8.24,36.61,1.9,2715
Brazil,BRA,2021-03-28,17706983,13659406,4047577,187900,592115,8.33,37.72,1.9,2786
Brazil,BRA,2021-03-29,18082153,13988029,4094124,375170,566513,8.51,38.83,1.93,2665
Brazil,BRA,2021-03-30,18222559,14112509,4110050,140406,430480,8.57,38.93,1.93,2025
Brazil,BRA,2021-03-31,19155981,14921376,4234605,933422,458860,9.01,38.97,1.99,2159
Brazil,BRA,2021-04-01,,,,,476765,,39.1,,2243
Brazil,BRA,2021-04-02,20632877,16099532,4533345,,514287,9.71,39.25,2.13,2419
Brazil,BRA,2021-04-03,20956770,16377083,4579687,323893,491098,9.86,39.39,2.15,2310
Brazil,BRA,2021-04-04,21070128,16472281,4597847,113358,480449,9.91,39.51,2.16,2260
Brazil,BRA,2021-04-05,21960953,17128933,4832020,890825,554114,10.33,39.65,2.27,2607
Brazil,BRA,2021-04-06,22850791,17791338,5059453,889838,661176,10.75,40.05,2.38,3111
Brazil,BRA,2021-04-07,24197996,18859274,5338722,1347205,720288,11.38,40.77,2.51,3389
Brazil,BRA,2021-04-08,24981199,19386057,5595142,783203,726681,11.75,0,2.63,3419
Brazil,BRA,2021-04-09,25735314,19886870,5848444,754115,728920,12.11,0,2.75,3429
Brazil,BRA,2021-04-10,26548845,20513828,6035017,813531,798868,12.49,0.02,2.84,3758
Brazil,BRA,2021-04-11,26741261,20654434,6086827,192416,810162,12.58,0.04,2.86,3811
Brazil,BRA,2021-04-12,27432994,21080623,6352371,691733,781720,12.91,0.04,2.99,3678
Brazil,BRA,2021-04-13,30801723,23602070,7199653,3368729,1135847,14.49,0.12,3.39,5344
Brazil,BRA,2021-04-14,31703967,24197321,7506646,902244,1072282,14.92,0.2,3.53,5045
Brazil,BRA,2021-04-15,,,,,1004792,,0.3,,4727
Brazil,BRA,2021-04-16,,,,,941458,,0.37,,4429
Brazil,BRA,2021-04-17,,,,,869635,,0.39,,4091
Brazil,BRA,2021-04-18,32947066,24350046,8597020,,886544,15.5,0.39,4.04,4171
Brazil,BRA,2021-04-19,33755229,24776701,8978528,808163,903176,15.88,0.51,4.22,4249
Brazil,BRA,2021-04-20,33807132,24805515,9001617,51903,429344,15.9,0.66,4.23,2020
Brazil,BRA,2021-04-21,34058640,24918188,9140452,251508,336382,16.02,0.68,4.3,1583
Brazil,BRA,2021-04-22,35024957,25340967,9683990,966317,430031,16.48,0.69,4.56,2023
Brazil,BRA,2021-04-23,37112833,26398005,10714828,2087876,683902,17.46,0.8,5.04,3217
Brazil,BRA,2021-04-24,37730651,26687711,11042940,617818,727766,17.75,0.81,5.2,3424
Brazil,BRA,2021-04-25,38027113,26873143,11153970,296462,725721,17.89,0.86,5.25,3414
Brazil,BRA,2021-04-26,38986878,27345796,11641082,959765,747378,18.34,0.98,5.48,3516
Brazil,BRA,2021-04-27,40168799,27920546,12248253,1181921,908810,18.9,0.99,5.76,4276
Brazil,BRA,2021-04-28,41003659,28312000,12691659,834860,992146,19.29,1.03,5.97,4668
Brazil,BRA,2021-04-29,41989957,28778338,13211619,986298,995000,19.75,1.16,6.22,4681
Brazil,BRA,2021-04-30,42698862,29149512,13549350,708905,798004,20.09,1.2,6.37,3754
Brazil,BRA,2021-05-01,43036179,29336953,13699226,337317,757933,20.25,1.3,6.44,3566
Brazil,BRA,2021-05-02,43173356,29421191,13752165,137177,735178,20.31,1.38,6.47,3459
Brazil,BRA,2021-05-03,43962159,29865013,14097146,788803,710754,20.68,1.42,6.63,3344
Brazil,BRA,2021-05-04,45273825,30658945,14614880,1311666,729289,21.3,1.92,6.88,3431
Brazil,BRA,2021-05-05,46185689,31265483,14920206,911864,740290,21.73,1.92,7.02,3483
Brazil,BRA,2021-05-06,46542392,31504414,15037978,356703,650348,21.9,2.01,7.07,3060
Brazil,BRA,2021-05-07,46875460,31722544,15152916,333068,596657,22.05,2.14,7.13,2807
Brazil,BRA,2021-05-08,,,,,571797,,2.18,,2690
Brazil,BRA,2021-05-09,,,,,575528,,2.28,,2708
Brazil,BRA,2021-05-10,47365348,32101075,15264273,,486170,22.28,2.39,7.18,2287
Brazil,BRA,2021-05-11,48193472,32647725,15545747,828124,417092,22.67,2.59,7.31,1962
Brazil,BRA,2021-05-12,49188608,33332789,15855819,995136,428988,23.14,2.76,7.46,2018
Brazil,BRA,2021-05-13,50308106,34092728,16215378,1119498,537959,23.67,2.92,7.63,2531
Brazil,BRA,2021-05-14,52093242,35383566,16709676,1785136,745397,24.51,3.02,7.86,3507
Brazil,BRA,2021-05-15,52641583,35731848,16909735,548341,800404,24.77,3.07,7.96,3766
Brazil,BRA,2021-05-16,52771668,35801333,16970335,130085,795659,24.83,3.15,7.98,3743
Brazil,BRA,2021-05-17,53624328,36355939,17268389,852660,894140,25.23,3.38,8.12,4207
Brazil,BRA,2021-05-18,54332240,36844286,17487954,707912,876967,25.56,3.59,8.23,4126
Brazil,BRA,2021-05-19,55098913,37376193,17722720,766673,844329,25.92,3.92,8.34,3972
Brazil,BRA,2021-05-20,55960152,37937840,18022312,861239,807435,26.33,4.24,8.48,3799
Brazil,BRA,2021-05-21,,,,,774713,,4.49,,3645
Brazil,BRA,2021-05-22,,,,,918676,,4.66,,4322
Brazil,BRA,2021-05-23,,,,,1122390,,5.04,,5280
Brazil,BRA,2021-05-24,,,,,1222878,,5.24,,5753
Brazil,BRA,2021-05-25,63740557,42702699,21037858,,1344045,29.99,5.4,9.9,6323
Brazil,BRA,2021-05-26,64568609,43239648,21328961,828052,1352814,30.38,5.56,10.03,6364
Brazil,BRA,2021-05-27,65268576,43727936,21540640,699967,1329775,30.71,5.8,10.13,6256
Brazil,BRA,2021-05-28,66432341,44564785,21867556,1163765,1273730,31.25,6.05,10.29,5992
Brazil,BRA,2021-05-29,66934363,44956732,21977631,502022,1123150,31.49,6.1,10.34,5284
Brazil,BRA,2021-05-30,67088046,45079934,22008112,153683,922807,31.56,6.25,10.35,4341
Brazil,BRA,2021-05-31,67482730,45376214,22106516,394684,756893,31.75,6.45,10.4,3561
Brazil,BRA,2021-06-01,68244216,45940210,22304006,761486,643380,32.11,6.53,10.49,3027
Brazil,BRA,2021-06-02,68919860,46498375,22421485,675644,621607,32.42,6.68,10.55,2924
Brazil,BRA,2021-06-03,70330300,47636424,22693876,1410440,723103,33.09,6.82,10.68,3402
Brazil,BRA,2021-06-04,70743531,48007886,22735645,413231,615884,33.28,6.82,10.7,2897
Brazil,BRA,2021-06-05,71429257,48576572,22852685,685726,642128,33.6,6.95,10.75,3021
Brazil,BRA,2021-06-06,71691137,48802098,22889039,261880,657584,33.73,7.37,10.77,3094
Brazil,BRA,2021-06-07,,,,,749851,,7.96,,3528
Brazil,BRA,2021-06-08,,,,,789718,,8.21,,3715
Brazil,BRA,2021-06-09,74812794,51465240,23347554,,841848,35.2,8.56,10.98,3961
Brazil,BRA,2021-06-10,75890097,52429219,23460878,1077303,794257,35.7,8.65,11.04,3737
Brazil,BRA,2021-06-11,76758587,53224020,23534567,868490,859294,36.11,8.72,11.07,4043
Brazil,BRA,2021-06-12,,,,,859572,,8.8,,4044
Brazil,BRA,2021-06-13,78133938,54489914,23644024,,920400,36.76,8.86,11.12,4330
Brazil,BRA,2021-06-14,78906225,55226467,23679758,772287,882077,37.12,9.2,11.14,4150
Brazil,BRA,2021-06-15,80268207,56479200,23789007,1361982,927995,37.76,9.39,11.19,4366
Brazil,BRA,2021-06-16,81540602,57676179,23864423,1272395,961115,38.36,9.65,11.23,4522
Brazil,BRA,2021-06-17,84102155,60066656,24035499,2561553,1173151,39.57,9.89,11.31,5519
Brazil,BRA,2021-06-18,85390996,61270446,24120550,1288841,1233201,40.17,10.06,11.35,5802
Brazil,BRA,2021-06-19,86475842,62276105,24199737,1084846,1289940,40.68,10.15,11.38,6069
British Virgin Islands,VGB,2021-05-21,15031,11255,3776,,,49.71,10.34,12.49,
British Virgin Islands,VGB,2021-05-22,,,,,182,,10.64,,6019
British Virgin Islands,VGB,2021-05-23,,,,,182,,11.58,,6019
British Virgin Islands,VGB,2021-05-24,,,,,182,,11.79,,6019
British Virgin Islands,VGB,2021-05-25,,,,,182,,0,,6019
British Virgin Islands,VGB,2021-05-26,,,,,182,,0,,6019
British Virgin Islands,VGB,2021-05-27,,,,,182,,0.16,,6019
British Virgin Islands,VGB,2021-05-28,16302,11553,4749,,182,53.91,0.64,15.71,6019
British Virgin Islands,VGB,2021-05-29,,,,,189,,1.04,,6251
British Virgin Islands,VGB,2021-05-30,,,,,196,,1.11,,6482
British Virgin Islands,VGB,2021-05-31,,,,,203,,1.54,,6714
British Virgin Islands,VGB,2021-06-01,,,,,210,,1.62,,6945
British Virgin Islands,VGB,2021-06-02,,,,,217,,1.71,,7177
British Virgin Islands,VGB,2021-06-03,,,,,224,,1.77,,7408
British Virgin Islands,VGB,2021-06-04,,,,,231,,2.2,,7640
British Virgin Islands,VGB,2021-06-05,,,,,231,,2.41,,7640
British Virgin Islands,VGB,2021-06-06,,,,,231,,2.76,,7640
British Virgin Islands,VGB,2021-06-07,,,,,231,,2.86,,7640
British Virgin Islands,VGB,2021-06-08,,,,,231,,3.01,,7640
British Virgin Islands,VGB,2021-06-09,,,,,231,,3.05,,7640
British Virgin Islands,VGB,2021-06-10,,,,,231,,0,,7640
British Virgin Islands,VGB,2021-06-11,19534,12245,7289,,231,64.6,0.09,24.11,7640
Brunei,BRN,2021-04-02,0,0,,,,0,0.25,,
Brunei,BRN,2021-04-03,754,754,,754,754,0.17,0.39,,1723
Brunei,BRN,2021-04-04,822,822,,68,411,0.19,0.56,,939
Brunei,BRN,2021-04-05,1214,1214,,392,405,0.28,0.64,,926
Brunei,BRN,2021-04-06,2560,2560,,1346,640,0.59,0.76,,1463
Brunei,BRN,2021-04-07,3194,3194,,634,639,0.73,1.08,,1461
Brunei,BRN,2021-04-08,4026,4026,,832,671,0.92,1.54,,1534
Brunei,BRN,2021-04-09,4341,4341,,315,620,0.99,1.86,,1417
Brunei,BRN,2021-04-10,5028,5028,,687,611,1.15,2.06,,1397
Brunei,BRN,2021-04-11,5145,5145,,117,618,1.18,2.47,,1413
Brunei,BRN,2021-04-12,6090,6090,,945,697,1.39,2.78,,1593
Brunei,BRN,2021-04-13,6638,6638,,548,583,1.52,3.08,,1333
Brunei,BRN,2021-04-14,6701,6701,,63,501,1.53,4.76,,1145
Brunei,BRN,2021-04-15,7503,7503,,802,497,1.72,5.49,,1136
Brunei,BRN,2021-04-16,7725,7725,,222,483,1.77,6.19,,1104
Brunei,BRN,2021-04-17,8454,8454,,729,489,1.93,6.86,,1118
Brunei,BRN,2021-04-18,,,,,519,,7.46,,1186
Brunei,BRN,2021-04-19,9099,9099,,,430,2.08,9.75,,983
Brunei,BRN,2021-04-20,9861,9861,,762,460,2.25,10.4,,1051
Brunei,BRN,2021-04-21,10715,10715,,854,573,2.45,11.07,,1310
Brunei,BRN,2021-04-22,11506,11506,,791,572,2.63,11.53,,1307
Brunei,BRN,2021-04-23,,,,,599,,11.96,,1369
Brunei,BRN,2021-04-24,12324,12324,,,553,2.82,12.44,,1264
Brunei,BRN,2021-04-25,,,,,551,,12.95,,1259
Brunei,BRN,2021-04-26,12947,12842,105,,550,2.96,13.72,0.02,1257
Brunei,BRN,2021-04-27,13485,13363,122,538,518,3.08,14.14,0.03,1184
Brunei,BRN,2021-04-28,14126,13898,228,641,487,3.23,14.52,0.05,1113
Brunei,BRN,2021-04-29,14876,14526,350,750,481,3.4,14.78,0.08,1099
Brunei,BRN,2021-04-30,,,,,460,,14.95,,1051
Brunei,BRN,2021-05-01,,,,,438,,15.35,,1001
Brunei,BRN,2021-05-02,,,,,430,,15.61,,983
Brunei,BRN,2021-05-03,15905,15043,862,,423,3.64,15.8,0.2,967
Brunei,BRN,2021-05-04,16632,15441,1191,727,450,3.8,15.97,0.27,1029
Brunei,BRN,2021-05-05,17776,15989,1787,1144,521,4.06,16.21,0.41,1191
Brunei,BRN,2021-05-06,19163,16764,2399,1387,612,4.38,16.44,0.55,1399
Brunei,BRN,2021-05-07,,,,,706,,16.65,,1614
Brunei,BRN,2021-05-08,20990,17811,3179,,800,4.8,16.71,0.73,1829
Brunei,BRN,2021-05-09,21030,17811,3219,40,769,4.81,16.92,0.74,1758
Brunei,BRN,2021-05-10,23188,19108,4080,2158,1040,5.3,16.98,0.93,2377
Brunei,BRN,2021-05-11,25065,20218,4847,1877,1205,5.73,17.11,1.11,2754
Brunei,BRN,2021-05-12,,,,,1102,,17.19,,2519
Brunei,BRN,2021-05-13,,,,,965,,17.25,,2206
Brunei,BRN,2021-05-14,,,,,895,,17.59,,2046
Brunei,BRN,2021-05-15,,,,,826,,17.78,,1888
Brunei,BRN,2021-05-16,,,,,881,,18.02,,2014
Brunei,BRN,2021-05-17,,,,,634,,19.21,,1449
Brunei,BRN,2021-05-18,28051,22252,5799,,427,6.41,20.05,1.33,976
Brunei,BRN,2021-05-19,,,,,616,,20.75,,1408
Brunei,BRN,2021-05-20,,,,,805,,21.35,,1840
Brunei,BRN,2021-05-21,33305,25032,8273,,994,7.61,21.7,1.89,2272
Brunei,BRN,2021-05-22,35946,27233,8713,2641,1311,8.22,21.98,1.99,2997
Brunei,BRN,2021-05-23,35946,27233,8713,0,1250,8.22,1.59,1.99,2857
Brunei,BRN,2021-05-24,38964,29633,9331,3018,1620,8.91,1.78,2.13,3703
Brunei,BRN,2021-05-25,42146,32247,9899,3182,2014,9.63,1.94,2.26,4604
Brunei,BRN,2021-05-26,45802,35308,10494,3656,2286,10.47,1.99,2.4,5225
Brunei,BRN,2021-05-27,49371,38422,10949,3569,2545,11.29,2.04,2.5,5817
Brunei,BRN,2021-05-28,49425,38458,10967,54,2303,11.3,2.07,2.51,5264
Brunei,BRN,2021-05-29,52775,41655,11120,3350,2404,12.06,2.12,2.54,5495
Brunei,BRN,2021-05-30,,,,,2487,,2.22,,5685
Brunei,BRN,2021-05-31,,,,,2138,,2.38,,4887
Brunei,BRN,2021-06-01,,,,,1766,,2.74,,4037
Brunei,BRN,2021-06-02,55085,43779,11306,,1326,12.59,3.19,2.58,3031
Brunei,BRN,2021-06-03,,,,,912,,3.48,,2085
Brunei,BRN,2021-06-04,,,,,1001,,3.7,,2288
Brunei,BRN,2021-06-05,,,,,618,,4.01,,1413
Brunei,BRN,2021-06-06,,,,,632,,4.43,,1445
Brunei,BRN,2021-06-07,58450,47040,11410,,646,13.36,4.92,2.61,1477
Brunei,BRN,2021-06-08,,,,,685,,5.49,,1566
Brunei,BRN,2021-06-09,60156,48719,11437,,724,13.75,5.98,2.61,1655
Brunei,BRN,2021-06-10,61225,49763,11462,1069,781,13.99,6.25,2.62,1785
Brunei,BRN,2021-06-11,61289,49825,11464,64,694,14.01,6.55,2.62,1586
Brunei,BRN,2021-06-12,,,,,673,,7.08,,1538
Brunei,BRN,2021-06-13,62343,50846,11497,,652,14.25,7.65,2.63,1490
Brunei,BRN,2021-06-14,63486,51908,11578,1143,719,14.51,8.28,2.65,1643
Brunei,BRN,2021-06-15,,,,,716,,9.04,,1637
Brunei,BRN,2021-06-16,,,,,712,,9.82,,1627
Brunei,BRN,2021-06-17,65972,54164,11808,,678,15.08,10.18,2.7,1550
Bulgaria,BGR,2020-12-29,1719,1719,,,,0.02,10.59,,
Bulgaria,BGR,2020-12-30,4608,4608,,2889,2889,0.07,11.05,,416
Bulgaria,BGR,2020-12-31,,,,,1477,,11.5,,213
Bulgaria,BGR,2021-01-01,4739,4739,,,1007,0.07,12.11,,145
Bulgaria,BGR,2021-01-02,,,,,799,,12.89,,115
Bulgaria,BGR,2021-01-03,,,,,675,,13.85,,97
Bulgaria,BGR,2021-01-04,,,,,592,,14.36,,85
Bulgaria,BGR,2021-01-05,5448,5448,,,533,0.08,14.86,,77
Bulgaria,BGR,2021-01-06,7913,7913,,2465,472,0.11,15.39,,68
Bulgaria,BGR,2021-01-07,11117,11117,,3204,920,0.16,16.06,,132
Bulgaria,BGR,2021-01-08,13355,13355,,2238,1231,0.19,16.75,,177
Bulgaria,BGR,2021-01-09,13473,13473,,118,1222,0.19,17.47,,176
Bulgaria,BGR,2021-01-10,,,,,1246,,18.28,,179
Bulgaria,BGR,2021-01-11,14161,14161,,,1270,0.2,18.69,,183
Bulgaria,BGR,2021-01-12,15780,15780,,1619,1476,0.23,19.14,,212
Bulgaria,BGR,2021-01-13,17038,17038,,1258,1304,0.25,19.69,,188
Bulgaria,BGR,2021-01-14,17686,17686,,648,938,0.25,20.29,,135
Bulgaria,BGR,2021-01-15,18126,18126,,440,682,0.26,20.98,,98
Bulgaria,BGR,2021-01-16,18332,18332,,206,694,0.26,21.76,,100
Bulgaria,BGR,2021-01-17,18453,18453,,121,662,0.27,22.52,,95
Bulgaria,BGR,2021-01-18,19638,18524,1114,1185,782,0.28,22.85,0.02,113
Bulgaria,BGR,2021-01-19,22226,19058,3168,2588,921,0.32,23.24,0.05,133
Bulgaria,BGR,2021-01-20,24127,19834,4293,1901,1013,0.35,23.8,0.06,146
Bulgaria,BGR,2021-01-21,25251,20719,4532,1124,1081,0.36,24.55,0.07,156
Bulgaria,BGR,2021-01-22,26101,21496,4605,850,1139,0.38,25.25,0.07,164
Bulgaria,BGR,2021-01-23,26119,21509,4610,18,1112,0.38,25.83,0.07,160
Bulgaria,BGR,2021-01-24,26143,21533,4610,24,1099,0.38,26.37,0.07,158
Bulgaria,BGR,2021-01-25,26798,22129,4669,655,1023,0.39,26.57,0.07,147
Bulgaria,BGR,2021-01-26,29122,23667,5455,2324,985,0.42,26.85,0.08,142
Bulgaria,BGR,2021-01-27,32917,25245,7672,3795,1256,0.47,27.36,0.11,181
Bulgaria,BGR,2021-01-28,37636,26753,10883,4719,1769,0.54,28.06,0.16,255
Bulgaria,BGR,2021-01-29,40805,27856,12949,3169,2101,0.59,28.83,0.19,302
Bulgaria,BGR,2021-01-30,41020,27957,13063,215,2129,0.59,29.63,0.19,306
Bulgaria,BGR,2021-01-31,41125,28041,13084,105,2140,0.59,30.29,0.19,308
Bulgaria,BGR,2021-02-01,42634,28978,13656,1509,2262,0.61,30.58,0.2,326
Bulgaria,BGR,2021-02-02,45917,30817,15100,3283,2399,0.66,30.87,0.22,345
Bulgaria,BGR,2021-02-03,50124,33691,16433,4207,2458,0.72,31.19,0.24,354
Bulgaria,BGR,2021-02-04,54025,36929,17096,3901,2341,0.78,31.6,0.25,337
Bulgaria,BGR,2021-02-05,56860,39468,17392,2835,2294,0.82,32.17,0.25,330
Bulgaria,BGR,2021-02-06,57016,39624,17392,156,2285,0.82,32.85,0.25,329
Bulgaria,BGR,2021-02-07,57038,39646,17392,22,2273,0.82,33.53,0.25,327
Bulgaria,BGR,2021-02-08,58888,41407,17481,1850,2322,0.85,33.78,0.25,334
Bulgaria,BGR,2021-02-09,62428,44482,17946,3540,2359,0.9,34.11,0.26,340
Bulgaria,BGR,2021-02-10,66163,47551,18612,3735,2291,0.95,34.43,0.27,330
Bulgaria,BGR,2021-02-11,71123,51435,19688,4960,2443,1.02,34.8,0.28,352
Bulgaria,BGR,2021-02-12,74694,54123,20571,3571,2548,1.07,35.17,0.3,367
Bulgaria,BGR,2021-02-13,75320,54646,20674,626,2615,1.08,35.73,0.3,376
Bulgaria,BGR,2021-02-14,75388,54690,20698,68,2621,1.08,36.54,0.3,377
Bulgaria,BGR,2021-02-15,77436,56113,21323,2048,2650,1.11,36.94,0.31,381
Bulgaria,BGR,2021-02-16,81338,58562,22776,3902,2701,1.17,37.53,0.33,389
Bulgaria,BGR,2021-02-17,85920,61813,24107,4582,2822,1.24,38.19,0.35,406
Bulgaria,BGR,2021-02-18,90514,65073,25441,4594,2770,1.3,38.88,0.37,399
Bulgaria,BGR,2021-02-19,104268,77518,26750,13754,4225,1.5,39.69,0.38,608
Bulgaria,BGR,2021-02-20,108356,81433,26923,4088,4719,1.56,40.64,0.39,679
Bulgaria,BGR,2021-02-21,119354,92381,26973,10998,6281,1.72,41.86,0.39,904
Bulgaria,BGR,2021-02-22,131063,103111,27952,11709,7661,1.89,42.38,0.4,1103
Bulgaria,BGR,2021-02-23,148226,118549,29677,17163,9555,2.13,42.88,0.43,1375
Bulgaria,BGR,2021-02-24,168462,136454,32008,20236,11792,2.42,43.36,0.46,1697
Bulgaria,BGR,2021-02-25,188512,153793,34719,20050,14000,2.71,43.85,0.5,2015
Bulgaria,BGR,2021-02-26,204439,167258,37181,15927,14310,2.94,44.31,0.54,2059
Bulgaria,BGR,2021-02-27,209760,172393,37367,5321,14486,3.02,44.92,0.54,2085
Bulgaria,BGR,2021-02-28,212445,175066,37379,2685,13299,3.06,45.57,0.54,1914
Bulgaria,BGR,2021-03-01,223539,184764,38775,11094,13211,3.22,46.02,0.56,1901
Bulgaria,BGR,2021-03-02,243772,202247,41525,20233,13649,3.51,46.35,0.6,1964
Bulgaria,BGR,2021-03-03,248169,206296,41873,4397,11387,3.57,46.66,0.6,1639
Bulgaria,BGR,2021-03-04,268544,221832,46712,20375,11433,3.86,47,0.67,1645
Bulgaria,BGR,2021-03-05,284464,234526,49938,15920,11432,4.09,47.22,0.72,1645
Bulgaria,BGR,2021-03-06,287118,237067,50051,2654,11051,4.13,47.34,0.72,1590
Bulgaria,BGR,2021-03-07,288631,238575,50056,1513,10884,4.15,47.47,0.72,1566
Bulgaria,BGR,2021-03-08,294132,243479,50653,5501,10085,4.23,47.52,0.73,1451
Bulgaria,BGR,2021-03-09,302151,250507,51644,8019,8340,4.35,47.55,0.74,1200
Bulgaria,BGR,2021-03-10,309145,256410,52735,6994,8711,4.45,47.65,0.76,1254
Bulgaria,BGR,2021-03-11,324446,270587,53859,15301,7986,4.67,47.75,0.78,1149
Bulgaria,BGR,2021-03-12,336660,279324,57336,12214,7457,4.85,47.85,0.83,1073
Bulgaria,BGR,2021-03-13,337904,280137,57767,1244,7255,4.86,47.96,0.83,1044
Bulgaria,BGR,2021-03-14,338879,280462,58417,975,7178,4.88,48.09,0.84,1033
Bulgaria,BGR,2021-03-15,341707,281713,59994,2828,6796,4.92,48.16,0.86,978
Bulgaria,BGR,2021-03-16,345994,284266,61728,4287,6263,4.98,48.2,0.89,901
Bulgaria,BGR,2021-03-17,350702,286950,63752,4708,5937,5.05,48.27,0.92,854
Bulgaria,BGR,2021-03-18,356052,289311,66741,5350,4515,5.12,48.42,0.96,650
Bulgaria,BGR,2021-03-19,362721,293176,69545,6669,3723,5.22,48.58,1,536
Bulgaria,BGR,2021-03-20,366547,295794,70753,3826,4092,5.28,48.76,1.02,589
Bulgaria,BGR,2021-03-21,368905,297681,71224,2358,4289,5.31,48.96,1.03,617
Bulgaria,BGR,2021-03-22,376370,302517,73853,7465,4952,5.42,49.09,1.06,713
Bulgaria,BGR,2021-03-23,388805,310415,78390,12435,6116,5.6,49.24,1.13,880
Bulgaria,BGR,2021-03-24,401309,321332,79977,12504,7230,5.78,49.39,1.15,1041
Bulgaria,BGR,2021-03-25,415601,332467,83134,14292,8507,5.98,49.55,1.2,1224
Bulgaria,BGR,2021-03-26,430228,343120,87108,14627,9644,6.19,49.74,1.25,1388
Bulgaria,BGR,2021-03-27,434158,346392,87766,3930,9659,6.25,49.93,1.26,1390
Bulgaria,BGR,2021-03-28,436541,348327,88214,2383,9662,6.28,50.15,1.27,1391
Bulgaria,BGR,2021-03-29,445547,355220,90327,9006,9882,6.41,50.26,1.3,1422
Bulgaria,BGR,2021-03-30,458731,365650,93081,13184,9989,6.6,50.38,1.34,1438
Bulgaria,BGR,2021-03-31,472443,377440,95003,13712,10162,6.8,50.53,1.37,1462
Bulgaria,BGR,2021-04-01,486002,388595,97407,13559,10057,6.99,50.71,1.4,1447
Bulgaria,BGR,2021-04-02,498085,398203,99882,12083,9694,7.17,50.91,1.44,1395
Bulgaria,BGR,2021-04-03,502078,401514,100564,3993,9703,7.23,51.12,1.45,1396
Bulgaria,BGR,2021-04-04,503570,402693,100877,1492,9576,7.25,51.34,1.45,1378
Bulgaria,BGR,2021-04-05,510049,407622,102427,6479,9215,7.34,51.46,1.47,1326
Bulgaria,BGR,2021-04-06,519635,414790,104845,9586,8701,7.48,51.57,1.51,1252
